#
imagen;https://www.worten.es//i/5f10bac14894007bc15592cc91880f8cd7394413.jpg
nombre;Smartphone HUAWEI P30 (6.1'' - 6 GB - 128 GB - Negro)
precio;449,99
Sistema operativo;Android
Versión del sistema operativo;9
Procesador;Kirin 980 Duplo NPU
Núcleos;Octa-Core
Velocidad del procesador;2x2.6+2x1.92+4x1.8GHz
Tarjetas;SIM1 + SIM2 o SD
Radio;No
Diagonal de la pantalla;6.1
Tecnología de la pantalla;OLED
Resolución de la pantalla;Full HD+
Tipo de red;4G
Bluetooth;Sí
Función GPS;Sí
Número de cámaras traseras;3
Número de cámaras frontales;1
Resolución de la cámara trasera;40+ 16 + 8MP
Resolución de la cámara frontal;32 MP
Flash integrado;Sí
Grabación de vídeo;4K@30fps | 1080@60fps
Sensor de huellas dactilares;Sí
Inteligencia artificial;Sí
Reconocimiento facial;Sí
Referencia;6878848
EAN;6901443288014
Marca;HUAWEI
Modelo;P30
Garantía;2 años
Color;Negro
Peso;165 g
Altura;14.1
Ancho;7.1
Profundidad;0.7
RAM;6 GB
Memoria interna;128 GB
Memoria externa;hasta 256GB
Potencia de la batería;3650 mAh
Entrada del cargador;USB-C
url;https://www.worten.es/productos/moviles-smartphones/smartphones/smartphone-huawei-p30-6-1-6-gb-128-gb-negro-6878848
#
imagen;https://www.worten.es//i/441f4188b6a2bf1e837dd844f0044e1639b2c88e.jpg
nombre;Smartphone XIAOMI Mi 9 (6.39'' - 6 GB - 128 GB - Azul)
precio;499,99
Sistema operativo;Android
Versión del sistema operativo;9
Procesador;Snapdragon 855
Núcleos;Octa-Core
Velocidad del procesador;hasta 2.84 GHz
Radio;No
Diagonal de la pantalla;6.39
Resolución de la pantalla;Full HD+
Tipo de red;4G
Bluetooth;Sí
Función GPS;Sí
Número de cámaras traseras;3
Número de cámaras frontales;1
Resolución de la cámara trasera;48+12+16 MP
Resolución de la cámara frontal;20 MP
Flash integrado;Sí
Grabación de vídeo;4K @ 60fps
Sensores;Sensor de proximidad ultrasónico | Sensor de luz ambiente en pantalla | Acelerómetro | Giroscopio | Brújula electrónica
Sensor de huellas dactilares;Sí
Inteligencia artificial;Sí
Reconocimiento facial;Sí
Referencia;6876802
EAN;6941059619437
Marca;XIAOMI
Modelo;Mi 9
Garantía;2 años
Color;Azul
Peso;173 g
Altura;15.8
Ancho;7.5
Profundidad;0.76
RAM;6 GB
Memoria interna;128 GB
Memoria externa;No
Potencia de la batería;3300 mAh
Entrada del cargador;USB-C
Contenido extra incluido en la caja;Adaptador de corriente | Cable USB tipo C | Cable adaptable de tipo C a audio | Herramienta de expulsión de la tarjeta SIM | Guía de usuario | Tarjeta de garantía
url;https://www.worten.es/productos/moviles-smartphones/smartphones/smartphone-xiaomi-mi-9-6-39-6-gb-128-gb-azul-6876802
#
imagen;https://www.worten.es//i/9ef1479853c0f7966cc5e82396ae6a427bd880bc.jpg
nombre;Smartphone SAMSUNG Galaxy S10+ (6.4'' - 8 GB - 128 GB - Negro Prisma)
precio;799,99
Sistema operativo;Android
Versión del sistema operativo;9
Procesador;Exynos9 9820
Núcleos;Octa-Core
Tarjetas;SIM1 + SIM2 o SD
Diagonal de la pantalla;6.4'' (16.256 cm)
Tecnología de la pantalla;Dynamic Amoled
Resolución de la pantalla;QHD 1440p
Tipo de red;4G
Bluetooth;Sí
Función GPS;Sí
Número de cámaras traseras;3
Número de cámaras frontales;2
Resolución de la cámara trasera;16 + 12 + 12MP
Resolución de la cámara frontal;10MP + 8MP
Flash integrado;Sí
Sensores;Acelerómetro, barómetro, giroscopio, sensor hall, sensor de proximidad, sensor de luz RGB, reconocimiento de iris, sensor geomagnético, sensor de frecuencia cardiaca
Sensor de huellas dactilares;Sí
Inteligencia artificial;Sí
Reconocimiento facial;Sí
Referencia;6843347
EAN;8801643655457
Marca;SAMSUNG
Modelo;Galaxy S10+
Garantía;2 años
Color;Negro Prisma
Peso;175 g
Altura;15.8 cm
Ancho;7.4 cm
Profundidad;0.78 cm
RAM;8 GB
Memoria interna;128 GB
Memoria externa;Micro SD (hasta 512GB)
Potencia de la batería;4100 mAh
Entrada del cargador;USB-C
Contenido extra incluido en la caja;Cargador Fast Charging, Conector USB, Auriculares
Más información;Pantalla Infinito, Dynamic AMOLED, Experiencia de Cámara Profesional, Wireless PowerShare, Impresión Digital Ultrassónica
url;https://www.worten.es/productos/moviles-smartphones/smartphones/smartphone-samsung-galaxy-s10-6-4-8-gb-128-gb-negro-prisma-6843347
#
imagen;https://www.worten.es//i/3341fc93f52d52eb1e4a284d02ed1965ff17c391.jpg
nombre;Smartphone SAMSUNG Galaxy S10+ (6.4'' - 12 GB - 1 TB - Negro Cerámico)
precio;999,99
Sistema operativo;Android
Versión del sistema operativo;9
Procesador;Exynos9 9820
Núcleos;Octa-Core
Tarjetas;SIM1 + SIM2 o SD
Diagonal de la pantalla;6.4'' (16.256 cm)
Tecnología de la pantalla;Dynamic Amoled
Resolución de la pantalla;QHD 1440p
Tipo de red;4G
Bluetooth;Sí
Función GPS;Sí
Número de cámaras traseras;3
Número de cámaras frontales;2
Resolución de la cámara trasera;16 + 12 + 12MP
Resolución de la cámara frontal;10MP + 8MP
Flash integrado;Sí
Sensores;Acelerómetro, barómetro, giroscopio, sensor hall, sensor de proximidad, sensor de luz RGB, reconocimiento de iris, sensor geomagnético, sensor de frecuencia cardiaca
Sensor de huellas dactilares;Sí
Inteligencia artificial;Sí
Reconocimiento facial;Sí
Referencia;6842709
EAN;8801643781477
Marca;SAMSUNG
Modelo;Galaxy S10+
Garantía;2 años
Color;Negro Cerámico
Peso;175 g
Altura;15.8 cm
Ancho;7.4 cm
Profundidad;0.78 cm
RAM;12 GB
Memoria interna;1 TB
Memoria externa;Micro SD (hasta 512GB)
Potencia de la batería;4100 mAh
Entrada del cargador;USB-C
Contenido extra incluido en la caja;Cargador Fast Charging, Conector USB, Auriculares
Más información;Pantalla Infinito, Dynamic AMOLED, Experiencia de Cámara Profesional, Wireless PowerShare, Impresión Digital Ultrassónica
url;https://www.worten.es/productos/moviles-smartphones/smartphones/smartphone-samsung-galaxy-s10-6-4-12-gb-1-tb-negro-ceramico-6842709
#
imagen;https://www.worten.es//i/5fd35b7d2d5ef1c25ffdf026a11d36f32127b862.jpg
nombre;iPhone XR APPLE (6.1'' - 3 GB - 64 GB - Azul)
precio;696,99
Sistema operativo;iOS
Versión del sistema operativo;iOS 12
Procesador;Chip A12 Bionic
Núcleos;Hexa-Core
Velocidad del procesador;2x Vortex + 4x Tempest
Tarjetas;SIM1
Radio;No
Diagonal de la pantalla;6.1'' (15.494 cm)
Tecnología de la pantalla;Retina
Resolución de la pantalla;HD 720p
Tipo de red;4G
Bluetooth;Sí
Función GPS;Sí
Número de cámaras traseras;1
Número de cámaras frontales;1
Resolución de la cámara trasera;12 Mpx
Resolución de la cámara frontal;7 Mpx
Flash integrado;Sí
Grabación de vídeo;4K a 24, 30 o 60 f/s
Sensores;Face ID. Barómetro. Giroscopio de tres ejes. Acelerómetro. Sensor de proximidad. Sensor de luz ambiental. NFC.
Sensor de huellas dactilares;Sí
Inteligencia artificial;Sí
Reconocimiento facial;Sí
Referencia;6727190
EAN;0190198772206
Marca;APPLE
Modelo;iPhone XR
Garantía;1 año
Color;Azul
Peso;194 g
Altura;15.09 cm
Ancho;7.57 cm
Profundidad;0.83 cm
RAM;3 GB
Memoria interna;64 GB
Memoria externa;Sin ranura
Potencia de la batería;2942 mAh
Entrada del cargador;Lightning
Contenido extra incluido en la caja;iPhone con iOS 12. EarPods con conector Lightning. Cable de conector Lightning a USB.  Adaptador de corriente USB. Documentación.
Más información;Carga rápida. Carga inalámbrica. Resistencia a las salpicaduras, el agua y el polvo (calificación IP67). Pantalla LCD Multi-Touch de 6,1 pulgadas (en diagonal) con tecnología IPS. Resolución de 1.792 por 828 píxeles a 326 p/p.
url;https://www.worten.es/productos/moviles-smartphones/smartphones/iphone-xr-apple-6-1-3-gb-64-gb-azul-6727190
#
imagen;https://www.worten.es//i/d50bb4c13852abe217232566ce50b0ac633333cb.jpg
nombre;iPhone XS Max APPLE (6.5'' - 4 GB - 64 GB - Dorado)
precio;1159,00
Sistema operativo;iOS
Versión del sistema operativo;iOS 12
Procesador;Chip A12 Bionic
Núcleos;Hexa-Core
Velocidad del procesador;2x Vortex + 4x Tempest
Tarjetas;SIM1
Radio;No
Diagonal de la pantalla;6.5'' (16.51 cm)
Tecnología de la pantalla;Retina
Resolución de la pantalla;HD 720p
Tipo de red;4G
Bluetooth;Sí
Función GPS;Sí
Número de cámaras traseras;1
Número de cámaras frontales;1
Resolución de la cámara trasera;12 Mpx
Resolución de la cámara frontal;7 Mpx
Flash integrado;Sí
Grabación de vídeo;4K a 24, 30 o 60 f/s
Sensores;Face ID, Giroscopio de tres ejes, Acelerómetro, Sensor de proximidad, Sensor de luz ambiental, Barómetro
Sensor de huellas dactilares;Sí
Inteligencia artificial;No
Reconocimiento facial;Sí
Referencia;6725922
EAN;0190198783851
Marca;APPLE
Modelo;iPhone XS Max
Garantía;1 año
Color;Dorado
Peso;208 g
Altura;15.75 cm
Ancho;7.74 cm
Profundidad;0.77 cm
RAM;4 GB
Memoria interna;64 GB
Memoria externa;Sin ranura
Potencia de la batería;3174 mAh
Entrada del cargador;Lightning
Contenido extra incluido en la caja;EarPods con conectores Lightning | Cable USB Lightning | Adaptador de corriente USB | Manuales
Más información;"Pantalla Super Retina HD. Resistente al agua hasta 2 metros de profundidad durante un máximo de 30 minutos. Brillo máximo de 625 cd/m2, Zoom óptico x2; zoom digital hasta x6, Resolución de 2.688 por 1.242 píxeles a 458 p/p"
url;https://www.worten.es/productos/moviles-smartphones/smartphones/iphone-xs-max-apple-6-5-4-gb-64-gb-dorado-6725922
#
imagen;https://www.worten.es//i/1282682e1c8b260789558d37d2ca0c5394622f73.jpg
nombre;iPhone 6s Reacondicionado - APPLE Grado A (4.7'' - 2 GB - 16 GB - Dorado)
precio;229,99
Sistema operativo;iOS
Versión del sistema operativo;iOS 9
Procesador;Chip A9 con arquitectura de 64 bits M9
Núcleos;Dual-Core
Velocidad del procesador;1.84 GHz
Tarjetas;SIM1
Radio;No
Diagonal de la pantalla;4.7
Tecnología de la pantalla;Retina
Resolución de la pantalla;HD 720p
Tipo de red;4G
Bluetooth;Sí
Función GPS;Sí
Número de cámaras traseras;1
Número de cámaras frontales;1
Resolución de la cámara trasera;12 Mpx
Resolución de la cámara frontal;5 Mpx
Flash integrado;Sí
Grabación de vídeo;2160 p - 30 fps
Sensores;Acelerómetro, giroscopio, sensor de proximidad y brújula
Sensor de huellas dactilares;Sí
Inteligencia artificial;No
Reconocimiento facial;No
Referencia;6710195
EAN;3663262045881
Marca;APPLE
Modelo;iPhone 6s
Garantía;1 año
Color;Dorado
Peso;143 g
Altura;13.83 cm
Ancho;6.71 cm
Profundidad;0.71 cm
RAM;2 GB
Memoria interna;16 GB
Memoria externa;Cloud
Potencia de la batería;Batería recargable integrada de iones de litio
Entrada del cargador;Lightning
Contenido extra incluido en la caja;Cargador
Más información;Grado A: Como nuevo, con marcas de uso mínimo.
url;https://www.worten.es/productos/moviles-smartphones/smartphones/iphone-6s-reacondicionado-apple-grado-a-4-7-2-gb-16-gb-dorado-6710195
#
imagen;https://www.worten.es//i/4961995a4975f742d529afd75b389dae94395447.jpg
nombre;Smartphone XIAOMI Mi A2 (5.9'' - 4 GB - 32 GB - Negro)
precio;249,99
Sistema operativo;Android
Versión del sistema operativo;8.1 Oreo
Procesador;Snapdragon 660
Núcleos;Octa-Core
Velocidad del procesador;1.8 - 2.2 GHz
Tarjetas;SIM1 + SIM2
Radio;No
Diagonal de la pantalla;5.9'' (14.986 cm)
Tecnología de la pantalla;IPS
Resolución de la pantalla;Full HD+
Tipo de red;4G
Bluetooth;Sí
Función GPS;Sí
Número de cámaras traseras;2
Número de cámaras frontales;1
Resolución de la cámara trasera;20 Mpx + 12 Mpx
Resolución de la cámara frontal;20 Mpx
Flash integrado;Sí
Grabación de vídeo;4K 30 fps
Sensores;Impresión digital, acelerómetro, giroscopio, proximidad, brújula
Sensor de huellas dactilares;Sí
Inteligencia artificial;No
Reconocimiento facial;Sí
Referencia;6672327
EAN;6941059609742
Marca;XIAOMI
Modelo;Mi A2
Garantía;2 años
Color;Negro
Peso;168 gr
Altura;15.87cm
Ancho;7.54 cm
Profundidad;0.73 cm
RAM;4 GB
Memoria interna;32 GB
Memoria externa;Sin ranura
Potencia de la batería;3010 mAh
Entrada del cargador;USB-C
Más información;Con Android One
url;https://www.worten.es/productos/moviles-smartphones/smartphones/smartphone-xiaomi-mi-a2-5-9-4-gb-32-gb-negro-6672327
#
imagen;https://www.worten.es//i/3bde96fa496cbe3501e80db31da158f7e3dfa175.jpg
nombre;Smartphone HUAWEI P Smart Plus (6.3'' - 4 GB - 64 GB - Negro)
precio;289,99
Sistema operativo;Android
Versión del sistema operativo;8.1 EMUI 8.2
Procesador;Kirin710 + IA
Núcleos;Octa-Core
Velocidad del procesador;8x 2,2 GHz
Tarjetas;SIM1 + SIM2 o SD
Radio;No
Diagonal de la pantalla;6.3'' (16.002 cm)
Tecnología de la pantalla;IPS
Resolución de la pantalla;Full HD+
Tipo de red;4G
Bluetooth;Sí
Función GPS;Sí
Número de cámaras traseras;2
Número de cámaras frontales;2
Resolución de la cámara trasera;16 Mpx + 2 Mpx
Resolución de la cámara frontal;24 Mpx
Flash integrado;Sí
Grabación de vídeo;1080p@30fps
Sensores;Sensor de huella, desbloqueo facial
Sensor de huellas dactilares;Sí
Inteligencia artificial;Sí
Reconocimiento facial;Sí
Referencia;6667512
EAN;6901443250509
Marca;HUAWEI
Modelo;P Smart Plus
Garantía;2 años
Color;Negro
Peso;169 g
Altura;15.7
Ancho;7.5
Profundidad;0.7
RAM;4 GB
Memoria interna;64 GB
Memoria externa;Hasta 256gb
Potencia de la batería;3340 mAh
Entrada del cargador;MicroUSB
url;https://www.worten.es/productos/moviles-smartphones/smartphones/smartphone-huawei-p-smart-plus-6-3-4-gb-64-gb-negro-6667512
#
imagen;https://www.worten.es//i/4181d05fba9899b59bc3a9ea2a48b63d912563fb.jpg
nombre;iPhone 6s Reacondicionado - APPLE Grado A (4.7'' - 2 GB - 64 GB - Dorado)
precio;279,99
Sistema operativo;iOS
Versión del sistema operativo;iOS 9
Procesador;Chip A9 con arquitectura de 64 bits M9
Núcleos;Dual-Core
Velocidad del procesador;1.84 GHz
Tarjetas;SIM1
Radio;No
Diagonal de la pantalla;4.7
Tecnología de la pantalla;Retina
Resolución de la pantalla;HD 720p
Tipo de red;4G
Bluetooth;Sí
Función GPS;Sí
Número de cámaras traseras;1
Número de cámaras frontales;1
Resolución de la cámara trasera;12 Mpx
Resolución de la cámara frontal;5.0 MP
Flash integrado;Sí
Grabación de vídeo;2160 p - 30 fps
Sensores;Acelerómetro, giroscopio, sensor de proximidad y brújula
Sensor de huellas dactilares;Sí
Inteligencia artificial;No
Reconocimiento facial;No
Referencia;6651627
EAN;3663262045966
Marca;APPLE
Modelo;iPhone 6s
Garantía;1 año
Color;Dorado
Peso;143 g
Altura;13.83 cm
Ancho;6.71 cm
Profundidad;0.71 cm
RAM;2 GB
Memoria interna;64 GB
Memoria externa;Cloud
Potencia de la batería;Batería recargable integrada de iones de litio
Entrada del cargador;Lightning
Contenido extra incluido en la caja;Cargador
Más información;Grado A: Como nuevo, con marcas de uso mínimo.
url;https://www.worten.es/productos/moviles-smartphones/smartphones/iphone-6s-reacondicionado-apple-grado-a-4-7-2-gb-64-gb-dorado-6651627
#
imagen;https://www.worten.es//i/0a111241446cf3c33147d4def92a479e4fb54c68.jpg
nombre;iPhone 6 Reacondicionado - APPLE Grado A (4.7'' - 1 GB - 64 GB - Gris espacial)
precio;229,99
Sistema operativo;iOS
Versión del sistema operativo;iOS 11
Procesador;Apple A8 64 bits
Núcleos;Dual-Core
Velocidad del procesador;1.4 GHz
Tarjetas;SIM1
Radio;No
Diagonal de la pantalla;4.7
Tecnología de la pantalla;Retina
Resolución de la pantalla;HD 720p
Tipo de red;4G
Bluetooth;Sí
Función GPS;Sí
Número de cámaras traseras;1
Número de cámaras frontales;1
Resolución de la cámara trasera;8 Mpx
Resolución de la cámara frontal;5 Mpx
Flash integrado;Sí
Grabación de vídeo;Sí
Sensores;Lector de Huella, Giroscópio, Barómetro, Acelerómetro, de proximidad, de luz ambiental
Sensor de huellas dactilares;Sí
Inteligencia artificial;No
Reconocimiento facial;No
Referencia;6651625
EAN;3663262045669
Marca;APPLE
Modelo;iPhone 6
Garantía;1 año
Color;Gris espacial
Peso;129 g
Altura;13.81 cm
Ancho;6.7 cm
Profundidad;0.69 cm
RAM;1 GB
Memoria interna;64 GB
Memoria externa;Cloud
Potencia de la batería;1810 mAh
Entrada del cargador;Lightning
Contenido extra incluido en la caja;Cargador
Más información;Grado A: Como nuevo, con marcas de uso mínimo.
url;https://www.worten.es/productos/moviles-smartphones/smartphones/iphone-6-reacondicionado-apple-grado-a-4-7-1-gb-64-gb-gris-espacial-6651625
#
imagen;https://www.worten.es//i/f2d2e39163be000b84682d91cbb5fd3e59149d98.jpg
nombre;iPhone 7 Reacondicionado - APPLE Grado A (4.7'' - 2 GB - 32 GB - Plata)
precio;349,99
Sistema operativo;iOS
Versión del sistema operativo;iOS 10
Procesador;Apple A10 Fusion
Núcleos;Quad-Core
Velocidad del procesador;2.34 GHz
Tarjetas;SIM1
Radio;No
Diagonal de la pantalla;4.7
Tecnología de la pantalla;Retina
Resolución de la pantalla;HD 720p
Tipo de red;4G
Bluetooth;Sí
Función GPS;Sí
Número de cámaras traseras;1
Número de cámaras frontales;1
Resolución de la cámara trasera;12 Mpx
Resolución de la cámara frontal;7 MP
Flash integrado;Sí
Grabación de vídeo;4K a 30 f/s, 1080p HD a 30 o 60 f/s, 720p HD a 30 f/s
Sensores;Acelerómetro, sensor de luz ambiental, sensor de proximidad, sensor giroscópico de tres ejes, brújula digital, barómetro
Sensor de huellas dactilares;Sí
Inteligencia artificial;No
Reconocimiento facial;No
Referencia;6651634
EAN;3663262046352
Marca;APPLE
Modelo;iPhone 7
Garantía;1 año
Color;Plata
Peso;138 g
Altura;138.3 mm
Ancho;67.1 mm
Profundidad;7.1 mm
RAM;2 GB
Memoria interna;32 GB
Memoria externa;Cloud
Potencia de la batería;1960 mAh
Entrada del cargador;Lightning
Contenido extra incluido en la caja;Cargador
Más información;Grado A: Como nuevo, con marcas de uso mínimo.
url;https://www.worten.es/productos/moviles-smartphones/smartphones/iphone-7-reacondicionado-apple-grado-a-4-7-2-gb-32-gb-plata-6651634
#
imagen;https://www.worten.es//i/f8e510c54bf0eec53637e3ce2eb54510682e36bb.jpg
nombre;Smartphone ALCATEL 3X (5.7'' - 3 GB - 32 GB - Negro)
precio;159,99
Sistema operativo;Android
Versión del sistema operativo;7.0 Nougat
Procesador;MT6580M
Núcleos;Quad-Core
Velocidad del procesador;4 x 1.28 GHz
Tarjetas;SIM1 + SIM2 + SD
Radio;Sí
Diagonal de la pantalla;5.7
Tecnología de la pantalla;IPS
Resolución de la pantalla;HD+
Tipo de red;4G
Bluetooth;Sí
Función GPS;Sí
Número de cámaras traseras;2
Número de cámaras frontales;1
Resolución de la cámara trasera;13 + 5MP
Resolución de la cámara frontal;5 MP
Flash integrado;Sí
Grabación de vídeo;Sí
